name,brewery,style,release_date,rating,ibu,hops,malts,additives,alcohol,og,personal_rating
Summerend,Bierstaat,IPA - Imperial / Double,2023-08-29,4.023,55.0,"Talus,Lemondrop",,,6.9,,4
Sweet Cherry Almond Caramel On Oak Chip,Fёrn Cider,Cider - Other Fruit,2020-05-15,3.673,,,,,6.0,,4
Ambiance,13 Litar,Brown Ale - American,2023-08-31,3.682,35.0,,,,6.8,,4
Anger,DivCHata Brewery,Porter - Baltic,2021-01-21,3.739,24.0,,,,6.8,,4
Ballantine,Московская пивоваренная компания,Stout - Other,2018-10-18,3.071,,,,,4.1,,3
Lichamanka: Ahhhroma,Malanka,IPA - Imperial / Double,2023-08-25,4.253,100.0,Ahhhroma,Pilsner,,6.8,19.0,4
Meteor Blanche,Brasserie Meteor,Wheat Beer - Witbier / Blanche,2011-07-02,3.191,11.0,,,,5.0,,4
Smuha: Enigma,Malanka,IPA - Imperial / Double New England / Hazy,2020-01-22,4.296,30.0,Enigma,"Pilsner,Flaked Oats,Flaked Wheat,Flaked Rye",,6.8,,4
Another,Bierstaat,Blonde Ale,2023-08-29,3.615,,,,,6.5,,4
Sinisterism,Jungle Brewery,IPA - Imperial / Double,2023-08-21,4.292,90.0,"Chinook,Centennial,Citra,Mosaic",,,6.8,19.5,4
Milk River,13 Litar,Stout - Milk / Sweet,2019-10-05,3.907,20.0,,,,6.7,,4
Black Albert,De Struise Brouwers,Stout - Russian Imperial,2010-08-21,4.178,100.0,,,,6.8,,4
Хадыженское,Хадыженский Пивзавод,Lager - Pale,2014-05-02,3.132,,,,,4.0,,4
Lobkowicz Premium ležák,Pivovary Lobkowicz,Pilsner - Czech / Bohemian,2012-08-15,3.187,,,,,4.7,,4
Sweet Fat Kiss,Mad Frog Brewery,IPA - Triple,2021-07-31,4.165,66.0,,,,6.8,,4
Acid Spray,Hops Brewery,IPA - Sour,2023-07-07,3.843,50.0,Citra,,,6.6,,4
Abšar: Vista,Malanka,IPA - White / Wheat,2023-08-31,4.194,40.0,Vista,"Pilsner,Flaked Wheat,Wheat",,6.8,18.7,4
India Pale Ale,Alaryk,IPA - English,2016-12-17,3.398,65.0,,,,6.0,,4
Ruby Red Ale,St. Peter’s Brewery,Red Ale - American Amber / Red,,3.354,,,,,4.3,,4
Delirium Noël / Christmas,Brouwerij Huyghe,Winter Warmer,,3.762,20.0,,,,6.8,,4
Citra Supremacy,Midnight Project,IPA - Imperial / Double New England / Hazy,2023-08-11,4.055,25.0,Citra,,,6.8,,4
Tetrahymena,XP Brew,Barleywine - English,2017-05-23,3.912,35.0,,,,6.8,,4
The Dark Side of the Peachoholic,Midnight Project,Sour - Other,2018-04-21,4.046,10.0,,,Peach,6.8,,4
Whisky Beer,St. Peter’s Brewery,Smoked Beer,,3.091,,,,,4.8,,4
Хлебный панскі,Артельфуд,Kvass,2023-08-30,3.505,,,,,1.2,,4
Lobkowicz Premium Nealko,Pivovary Lobkowicz,Non-Alcoholic Beer - Lager,2012-01-29,2.595,,,,,0.5,,4
House Beer,Крыніца,Lager - Euro Pale,2021-10-01,2.336,,,,,4.6,11.0,2
"Paulaner Weißbier 0,0%",Paulaner Brauerei,Non-Alcoholic Beer - Other,,2.804,,Herkules,,,0.0,,3
Gingy Strikes Back,Black Cat Brewery,Stout - Pastry,2023-05-29,3.794,15.0,,,,6.0,,4
Хой,Brewlok,Pale Ale - American,2022-12-19,3.574,,,,,5.2,,4
Tomato Soul Spicy Edition,Brewmen,Sour - Traditional Gose,2020-10-14,3.836,5.0,,,"Tomato,Chili",4.5,,4
Хель Владычица,Традиции предков,Mead - Metheglin,2022-11-04,3.754,,,,,4.7,,4
Браггот (ржаной с мёдом),Мозырьпиво,Mead - Braggot,2023-04-07,3.623,,,,,5.0,,4
Grimoire,Bierbank,Stout - Russian Imperial,2022-12-19,4.165,40.0,,,,6.8,,4
Foretaste,Valaduta,Farmhouse Ale - Saison,2023-07-17,4.16,20.0,,,,6.0,,4
Rychtář Grunt 11%,Pivovar Rychtář,Pilsner - Czech / Bohemian,2014-12-06,2.901,30.0,,,,4.6,,4
Шабаны,"Chibis Brewery,Bierstaat",Lager - Helles,2023-07-20,3.664,,,,,4.7,,4
Black Wheat,Magnify Brewing Company,Dark Ale,2015-05-16,3.768,,,,,5.0,,3
Жигулевское / ЖигуLEVское,Česky Lev,Lager - Pale,2016-07-27,2.662,,,,,4.0,,3
Anniversary #08,Brouwerij Kees,Stout - Imperial / Double,2023-01-20,4.061,,,,,6.8,,4
Spotted,Midnight Project,IPA - New England / Hazy,2023-07-21,3.953,25.0,,,,6.3,,4
Baltic Cupping,Midnight Project,Porter - Imperial / Double Baltic,2023-08-04,4.15,55.0,,,,6.8,,4
Pilsner Urquell,Brassin Jacquais,Pilsner - Other,2021-08-29,,,,,,,,4
Hobgoblin Gold,Wychwood Brewery,Blonde / Golden Ale - Other,2014-06-20,3.443,,,,,4.2,,4
ERIS: Triple BA (2023),Midnight Project,Stout - Russian Imperial,2023-07-14,4.33,60.0,,,,6.8,,5
Zolak: Sabro & YQH-1320,Malanka,Farmhouse Ale - Grisette,2023-07-18,3.956,35.0,"Sabro,Elani","Pilsner,Flaked Wheat",,5.3,11.0,4
Creator the Tyler,Midnight Project,IPA - Imperial / Double Black,2023-07-28,4.067,60.0,"Cascade,Mosaic",,,6.8,,4
J.Hardy Lemon Squeezy,Бабруйскі бровар,Shandy / Radler,2021-04-28,3.111,,,,,4.6,,3
Planet TrES-2b: Single Malt Whisky BA (2023),Midnight Project,Stout - Russian Imperial,2023-07-14,4.285,55.0,,,,6.8,,4
Mysterious Island LOBO 2023 Ed,Velka Morava,IPA - New England / Hazy,2023-06-26,4.044,,,,,6.6,,4
APA,BARBARUS Brewery,Pale Ale - American,2020-02-24,3.709,40.0,,,,5.1,,3
RUSSIAN IMPERIAL STOUT SMOKED PEAR,Knightberg,Stout - Russian Imperial,2022-11-01,3.924,,,,,6.8,,4
Boundless,Jungle Brewery,IPA - American,2023-07-06,4.175,55.0,"Warrior,Idaho 7,Idaho Gem",,,5.7,12.9,4
Tiger Strike,"Atmosphere Brewery,Selfmade Brewery",IPA - Imperial / Double,2023-05-23,3.475,80.0,,,,6.8,,4
Доза [Mango + Sea Buckthorn],4BREWERS,Sour - Smoothie / Pastry,2023-04-04,4.071,,,,,6.0,,4
Sriracha Tomato Gose,Bad Balance Brew,Sour - Other Gose,2023-05-03,3.876,,,,,6.5,,4
Hell Man: Adjika,Chibis Brewery,Sour - Traditional Gose,2021-10-06,4.163,,,,,4.5,,4
Shroomdalf,Selfmade Brewery,Sour - Other Gose,2023-06-09,4.209,8.0,,,,5.2,,4
Octopus: McKenzie,Bierstaat,Lager - IPL (India Pale Lager),2023-06-06,3.776,25.0,McKenzie,,,5.5,,4
German Weizen,NoAd.Beer GmbH,Wheat Beer - Hefeweizen,2022-10-27,3.034,,,,,5.2,,3
Special Request,Jungle Brewery,IPA - Imperial / Double,2023-05-15,4.316,100.0,"Topaz,Simcoe,Centennial,Citra,Mosaic",,,6.8,,4
Tomato Method - Veggie Mix,Selfmade Brewery,Sour - Other Gose,2023-04-25,4.037,8.0,,,,4.3,,4
Lilith: Single Malt Whisky BA,Midnight Project,Porter - Imperial / Double Baltic,2023-07-14,4.042,50.0,,,,6.8,,4
La Trappe Isid'or,Bierbrouwerij De Koningshoeven,Belgian Strong Golden Ale,,3.75,27.0,,,,6.8,,4
Distortion,Jaws,Barleywine - American,2018-05-28,3.877,,,,,6.8,,4
Quadroletta,Jaws,Belgian Strong Dark Ale,2021-12-22,4.164,,,,,6.8,,4
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,3
Fat Bastard,Black Cat Brewery,Stout - Milk / Sweet,2016-08-12,3.727,20.0,,,,6.9,,4
Hoegaarden Grapefruit,Anadolu Efes,Shandy / Radler,2018-10-10,3.177,,,,,4.6,,3
Phantasm IV,"Midnight Project,4BREWERS",IPA - Triple New England / Hazy,2023-07-14,4.167,25.0,,,,6.8,,4
Tauras Pilsneris,Kalnapilio-Tauro,Pilsner - Other,,2.857,,,,,4.6,,3
Hmelka Cerne,Бочкари,Lager - Dark,2022-02-08,3.111,,,,,4.3,,3
Kellerbier,Brauhaus Riegele,Kellerbier / Zwickelbier,2011-06-04,3.537,,,,,5.0,,3
Мотор Плюс Вишня,Московская пивоваренная компания,Fruit Beer,2020-05-27,2.624,14.0,,,,6.9,,2
"Hefe-Weißbier 0,0%",Privatbrauerei Kaiserdom,Non-Alcoholic Beer - Wheat Beer,2016-02-25,2.226,,,,,,,2
Pilsner: Czech Saaz,Malanka,Pilsner - Czech / Bohemian,2023-01-25,4.221,45.0,Saaz,Pilsner,,4.9,12.0,4
Не Кричи На Кимчи,4BREWERS,Sour - Other Gose,2022-12-22,4.247,,,,,5.0,,4
Red Avenger,Black Cat Brewery,Red Ale - Imperial / Double,2016-02-14,3.903,50.0,,,,6.8,,4
Into the Void: Blueberry,Plague Brew,Sour - Other,2023-02-17,3.848,,,,,,,4
Smuha: Triumph,Malanka,IPA - Imperial / Double New England / Hazy,2023-07-04,4.167,30.0,Triumph,"Pilsner,Wheat,Flaked Oats,Flaked Wheat",,6.8,18.0,4
Imhla: McKenzie,Malanka,IPA - New England / Hazy,2023-06-27,4.298,30.0,McKenzie,"Pilsner,Wheat,Flaked Oats,Flaked Wheat",,6.9,17.0,4
Braus (Браус) Янтарный эль,Лакинский пивзавод,Red Ale - Other,2018-06-10,2.581,,,,,5.0,,2
Steiger 10%,Pivovar Steiger,Pilsner - Other,2012-12-06,2.73,,,,,4.1,,2
O’Hara’s Irish Stout Nitro,O’Hara’s Brewery,Stout - Irish Dry,2021-07-05,3.383,36.0,,,,4.3,,4
Imža: Limon i Bierhamot,Malanka,Sour - Fruited Berliner Weisse,2023-06-16,3.921,,,"Pilsner,Wheat,Flaked Wheat","Lemon,Bergamot",3.9,10.0,4
Dark Jazz,Velka Morava,Porter - American,2023-05-24,3.935,,,,,6.0,,4
Krunk,Dudar Brewery,IPA - New England / Hazy,2023-06-22,4.169,,"Mosaic,Citra",,,5.8,14.0,4
Kilikia Jubilee,Kilikia,Lager - Pale,2010-12-25,2.805,,,,,5.1,,3
Kilikia Original,Kilikia,Lager - Euro Pale,2018-12-07,2.907,,,,,4.8,,3
Lichamanka: Topaz,Malanka,IPA - Imperial / Double,2023-06-23,4.183,100.0,Topaz,Pilsner,,6.8,18.0,4
Fusion,Bierstaat,IPA - Imperial / Double,2023-06-19,3.926,50.0,Nectaron,,,6.9,,4
Foggy Morning In Idaho,Bierstaat,IPA - New England / Hazy,2023-03-06,3.904,30.0,"Idaho 7,Idaho Gem",,,6.8,,4
Leikeim Premium Pils,Brauhaus Leikeim,Pilsner - German,2011-11-03,3.122,,,,,4.9,,3
Steiger 11% Tmavý,Pivovar Steiger,Schwarzbier,2011-01-06,2.955,,,,,4.5,,4
Leikeim Kellerbier,Brauhaus Leikeim,Kellerbier / Zwickelbier,2011-12-15,3.219,,,,,4.9,,3
Reflexion,13 Litar,IPA - Cold,2023-06-20,3.781,50.0,"Chinook,Centennial,Citra","Pale Ale,Pilsner",,5.7,14.0,4
Onyx the Cat,Midnight Project,IPA - Session,2023-06-16,4.021,35.0,,,,4.5,,4
Westgate,GAS Brew,Stout - Russian Imperial,2022-11-17,3.965,,,,,6.8,,4
Patronus Helles,Lidl Deutschland / Germany,Lager - Helles,2020-06-13,2.886,,,,,5.0,,2
Pink Lady Cider,The Apple Thief,Cider - Traditional / Apfelwein,2012-05-26,3.466,,,,,4.5,,4
Passion Blast,Bierstaat,IPA - Milkshake,2023-04-24,3.93,35.0,BRU-1,,"Passion fruit,Lactose",6.5,,4
Expectation,13 Litar,IPA - Other,2023-05-23,3.63,40.0,"Centennial,Motueka","Pale Ale,Pilsner,Wheat",,6.7,16.0,4
Chiller,13 Litar,Lager - IPL (India Pale Lager),2023-01-18,3.708,30.0,"Premiant,Ekuanot,El Dorado",Pilsner,,6.0,14.0,4
WelfBräu,Brauerei Gotha,Pilsner - German,2022-06-07,2.92,23.0,,,,4.3,,3
Harvest Caramel Porter,Česká pinta,Porter - English,2023-02-09,2.976,,,,,5.9,,4
Hazy Deal,Carousel Brewery,IPA - New England / Hazy,2023-06-05,3.869,50.0,Galaxy,,,6.5,,4
Litovel Premium,Litovel,Pilsner - Czech / Bohemian,,3.097,22.0,,,,5.0,,2
Helter Skelter,Khoffner,IPA - American,2023-05-05,3.784,52.0,,,,6.8,,4
The Gift,Gravity Project,Mead - Cyser,2021-12-16,4.065,,,,,5.0,,4
Smash,Magic Mess,Sour - Fruited,2023-02-20,4.259,,,,,6.5,,4
Синяя пчела.Клубника.,Салаир,Mead - Melomel,2022-09-21,,,,,,5.0,,2
West Breeze,"Midnight Project,TBP",IPA - Session,2022-07-01,3.951,35.0,Citra,,,4.5,,4
Anger & Control,Jungle Brewery,IPA - Imperial / Double,2023-06-12,4.325,100.0,"Pahto,Chinook,Mosaic,Amarillo,Cascade",,,6.8,,4
Hercules Constellation,Midnight Project,Stout - Imperial / Double,2023-06-16,4.001,30.0,,,"Coconut,Liquorice",6.8,,4
Black Sheep Irish Stout,Heineken,Stout - Irish Dry,2022-07-15,3.558,,,,,4.0,,3
Zubr Gold,Pivovar Zubr,Pilsner - Czech / Bohemian,,3.212,,,,,4.6,,3
Zubr Grand 11,Pivovar Zubr,Pilsner - Czech / Bohemian,2014-10-08,3.157,,,,,4.8,,3
Zubr Classic,Pivovar Zubr,Pilsner - Czech / Bohemian,2012-08-26,3.054,,,,,4.1,,3
Bootstrap,GAS Brew,Stout - Russian Imperial,2022-11-10,3.942,,,,,6.8,,4
Wandlitz,Plague Brew,Historical Beer - Berliner Braunbier,2022-08-22,3.996,18.0,,,,3.5,,4
Best Bitter,Malanka,Bitter - Best,2023-06-16,3.744,30.0,"Fuggle,East Kent Golding","Pale Ale,Biscuit,Cara Clair,Cara Ruby",,4.1,11.0,4
Mroiva: Sabro & Sabro Cryo,Malanka,IPA - Session,2023-05-25,4.316,30.0,Sabro,"Pilsner,Wheat,Flaked Oats,Flaked Wheat",,3.9,14.0,4
Patronus Premium Weissbier,Lidl Deutschland / Germany,Wheat Beer - Hefeweizen,2018-01-27,3.162,12.0,,,,5.5,,3
Löwenbräu Dunkel,Spaten,Lager - Munich Dunkel,2011-08-07,3.4,,,,,5.2,,4
Killer Whale,Midnight Project,Stout - Other,2023-06-02,3.925,25.0,,,Caramel,6.9,,4
Massive,13 Litar,IPA - Imperial / Double,2023-06-07,3.817,75.0,"Chinook,Centennial,Idaho 7","Pale Ale,Pilsner",,6.8,18.5,4
Mlosć: Galaxy,Malanka,Pale Ale - Australian,2023-06-02,4.024,60.0,Galaxy,"Pilsner,Cara Clair,Cara Ruby",,4.7,11.7,4
Tropical Slasher,Selfmade Brewery,Sour - Fruited,2020-06-17,3.966,20.0,,,,6.8,,4
Spolach: Abrykos,Malanka,Historical Beer - Lichtenhainer,2023-02-02,4.105,,,,Apricot,4.0,,4
Ciemra: Citra & Mosaic,"Malanka,Jungle Brewery",IPA - Imperial / Double Black,2023-06-07,4.299,100.0,"Citra,Mosaic","Pilsner,Black",,6.8,19.0,4
Meadwest: Cherry,Zagovor Brewery,Mead - Melomel,2023-05-19,4.102,,,,,6.8,,4
IV,Malanka,IPA - Quadruple,2023-05-19,4.303,150.0,"Strata,Simcoe",Pilsner,,6.8,23.5,4
Tomato Method - Bell Pepper,Selfmade Brewery,Sour - Other Gose,2023-03-27,4.048,10.0,,,,5.0,,4
Mitrenha: Vista & Simcoe,Malanka,IPA - Imperial / Double,2023-05-30,4.274,90.0,"Vista,Simcoe",Pilsner,,6.8,18.0,4
Galaxy Paws,Midnight Project,IPA - American,2023-06-02,4.033,55.0,"Galaxy,Mosaic",,,6.0,,4
Slow Drop,"Midnight Project,Ostrovica",Sour - Fruited Gose,2023-05-26,3.951,10.0,,,"Passion fruit,Black Currant",6.9,,4
Le Murmure Des Dieux,Midnight Project,Belgian Dubbel,2023-06-02,3.794,30.0,,,,6.8,,4
Hell Man: Salsa,Chibis Brewery,Sour - Traditional Gose,2020-07-17,4.128,,,,,4.4,,4
Rinktinis,Volfas Engelman,Lager - Euro Pale,,3.102,,,,,5.2,,4
Mosaic APA,First Wave Brewery,Pale Ale - American,2021-01-03,3.45,35.0,,,,4.5,,4
Odin,Sozhski Beer,IPA - American,2023-04-21,3.279,29.0,"Sabro,Cashmere",,,6.7,,4
White Phoenix Black Cherry,Cider House,Mead - Melomel,2022-01-04,3.427,,,,,4.7,,3
Spacetime,Bierstaat,Stout - Milk / Sweet,2023-05-01,4.065,,,,Lactose,6.5,,4
White Phoenix Grape & Mandarin,Cider House,Mead - Other,2021-11-07,3.459,,,,,4.7,,3
White Phoenix Grape & Passion Fruit,Cider House,Mead - Other,2021-07-24,3.416,,,,,4.7,,3
Pražan Světlý Ležák,Konrad,Pilsner - Czech / Bohemian,2021-10-24,3.222,,,,,4.8,,3
Different Groove,Jungle Brewery,IPA - New England / Hazy,2023-06-01,4.282,35.0,"Sabro,Citra,Idaho 7",,,6.8,16.6,4
Егор (Egor),Zagovor Brewery,Stout - Russian Imperial,2015-07-10,3.98,60.0,,,,6.8,,4
Rebellion,13 Litar,Stout - Foreign / Export,2023-05-16,4.048,30.0,Chinook,"Pilsner,Vienna,Roasted Barley",,6.8,17.5,4
Road Trip,Bierstaat,IPA - Imperial / Double,2023-05-23,4.011,50.0,"Talus,Ekuanot",,,6.9,,4
Pale Ale,Amundsen Bryggeri & Spiseri,Pale Ale - English,2011-11-28,3.471,36.0,,,,4.5,,4
Cat Sidhe,Dark Hills,Stout - Milk / Sweet,2020-11-20,3.757,33.0,,,,6.8,,4
Beer With Taste of Beer: Gose,Пивная диета,Sour - Traditional Gose,2020-02-28,4.077,7.0,,,"Himalayan Salt,Coriander",4.6,,4
Just Do It,Bierstaat,Pale Ale - American,2023-05-23,3.818,30.0,"BRU-1,Idaho 7",,,6.5,,4
Vir: Ajva,Malanka,Wild Ale - Other,2023-02-02,4.317,,,,Quince,6.9,,4
Navaĺnica: Cognac BA,"Malanka,Jungle Brewery",Barleywine - American,2023-03-24,4.18,,Columbus,"Pilsner,Abbey,Cara Clair,Melanoidin,Munich,Vienna,Honey",,6.8,26.0,4
Abšar: Eclipse,Malanka,IPA - White / Wheat,2023-05-23,4.266,30.0,Eclipse,"Pilsner,Flaked Wheat,Wheat",,6.8,18.0,4
Candy Flip #2,GAS Brew,Barleywine - Other,2023-03-25,3.856,,,,,6.8,,4
Stoner Coconut,Zagovor Brewery,Stout - Milk / Sweet,2017-05-30,3.748,35.0,,,,5.5,,4
Рассольник,Burning Brewery,Sour - Other Gose,2023-02-01,3.567,,,,,5.5,,4
Kotlin,"Velka Morava,Paradox",Porter - Baltic,2023-05-04,3.96,,,,,6.8,,4
Slim Summer,Selfmade Brewery,Sour - Fruited,2023-04-04,4.11,10.0,,,,6.8,,4
Сinco De Mayo,Bierstaat,IPA - Imperial / Double,2023-05-09,3.944,55.0,Elani,,,6.9,,4
Thor,Midnight Project,Mead - Braggot,2023-05-19,3.894,20.0,,,,6.8,,4
Metabolic Boost,Dieta,Stout - Imperial / Double,2023-03-26,4.128,,,,,6.8,,4
Frankfurter Pilsener,Frankfurter Brauhaus,Pilsner - German,2011-02-18,2.933,,,,,4.9,,3
Fall Then Rise,Jungle Brewery,IPA - American,2023-05-08,4.199,60.0,"Pahto,Simcoe,Centennial,Cascade",,,5.8,13.1,4
III,Malanka,IPA - Triple New England / Hazy,2023-05-19,4.472,60.0,"Talus,Sabro","Pilsner,Wheat,Flaked Oats,Flaked Wheat",,6.8,22.0,4
Le Bonheur Existe,Midnight Project,Belgian Quadrupel,2023-05-05,4.027,37.0,,,Candy Sugar,6.8,,4
Frankfurter Hefeweizen,Frankfurter Brauhaus,Wheat Beer - Hefeweizen,2011-02-18,3.13,5.0,,,,5.5,,3
Intensity,13 Litar,Strong Ale - American,2023-04-27,3.798,50.0,BRU-1,"Pale Ale,Pilsner,Wheat",,6.8,22.5,4
Shadowcaster,Bierstaat,IPA - Black / Cascadian Dark Ale,2023-05-01,3.953,40.0,"Galaxy,Idaho Gem",,,6.8,,4
Bahna: Whisky BA 2022,"Malanka,Jungle Brewery",Stout - Imperial / Double,2022-03-25,4.405,,,"Biscuit,Chocolate,Whisky,Special B",,6.8,26.0,4
Imža: Smurodziny i Razmaryn,Malanka,Sour - Fruited Berliner Weisse,2023-05-03,4.068,,,"Pilsner,Wheat","Black Currant,Rosemary",4.0,10.0,4
Smuha: YQH-1320,Malanka,IPA - Imperial / Double New England / Hazy,2023-05-03,4.222,30.0,Elani,"Pilsner,Wheat,Flaked Oats,Flaked Wheat",,6.8,18.0,4
Riverside,13 Litar,Porter - American,2023-05-04,3.882,20.0,Centennial,"Vienna,Pilsner,Roasted Barley,Special W",,5.9,15.5,4
Candy Crush,Sabotage,Stout - Milk / Sweet,2023-03-22,3.718,,,,,6.8,,4
Your Quadruple Sour Peach Juice,Midnight Project,Sour - Fruited,2020-01-17,4.243,15.0,,,Peach,6.8,,4
Frecciarossa,AF Brew,Sour - Fruited,2023-04-18,3.515,,,,,5.0,,4
Супер-Эго,4BREWERS,Stout - Imperial / Double Pastry,2023-04-11,3.993,,,,,6.8,,4
Muson: Piersik & Kivi & Limon,Malanka,Sour - Fruited,2023-03-29,4.217,,,"Pilsner,Wheat","Peach,Kiwi,Lemon",5.0,16.0,4
Irish Gold,Sullivan's Brewing Company,Blonde / Golden Ale - Other,2018-05-25,3.586,,,,,5.2,,4
Аліварыя Пітнае,Аліварыя,Lager - Pale,2023-04-08,2.829,11.0,,,,4.4,,3
Saĺsa: Teriyaki,Malanka,Sour - Other Gose,2023-05-05,4.039,,,"Pilsner,Wheat","Tomato,Ginger,Salt,Red Pepper",4.0,12.0,4
Cthulhu Sauce,Mad Frog Brewery,IPA - Black / Cascadian Dark Ale,2017-12-22,3.84,90.0,"Polaris,Columbus,Azacca,Pekko,Cascade,Comet,Citra,El Dorado","Pale Ale,Caramel,Black",,6.9,16.0,4
#7,Sozhski Beer,Stout - Milk / Sweet,2021-05-05,3.901,16.0,,,,6.9,,4
Doom Metal,Plague Brew,Bock - Doppelbock,2023-03-02,4.095,30.0,,,,6.8,,4
Bringer Of Storm,Мантра,Porter - Imperial / Double,2022-12-19,3.907,30.0,,,,6.8,,4
Vienas Premium Traditional 1975,Uab Lukritma,Lager - Pale,2022-08-09,2.865,,,,,5.8,,3
Good Omen,Bad Balance Brew,Stout - Imperial / Double Coffee,2023-02-16,4.02,25.0,,,,6.8,,4
Algorithm: Chocolate + Cinnamon + Allspice,Zagovor Brewery,Stout - Imperial / Double,2023-04-15,3.928,,,,,6.8,,4
Dark Spin: Oatmeal,Carousel Brewery,Stout - Oatmeal,2023-04-25,3.915,40.0,,,,6.5,,4
Mini Bar Negroni,Московская пивоваренная компания,Fruit Beer,2023-04-05,3.045,,,,,6.0,,2
Ice Cream Porter Fruit,Konix Brewery,Porter - Baltic,2018-12-19,3.32,19.0,,,,6.8,,4
Chill-N-Cheers,Midnight Project,IPA - Imperial / Double New England / Hazy,2022-09-30,4.114,20.0,"Citra,Mosaic,Pink Boots",,,6.8,,4
Difference,13 Litar,Porter - Other,2023-04-19,4.174,20.0,"Centennial,Chinook","Vienna,Pilsner,Crystal",,6.8,18.0,4
Dark,Primátor,Lager - Dark,,3.266,21.0,,,,4.5,,4
Neon Time,Carousel Brewery,IPA - New England / Hazy,2023-04-25,3.916,20.0,"Cascade,Galaxy",,,6.0,,4
Zavieja: Galaxy & Nelson,Malanka,IPA - Imperial / Double New England / Hazy,2023-04-28,4.308,30.0,"Galaxy,Nelson Sauvin","Pilsner,Wheat,Flaked Oats,Flaked Wheat",,6.8,18.4,4
Du Soleil Dans Un Verre,Midnight Project,Belgian Tripel,2023-04-27,3.978,30.0,,,Candy Sugar,6.8,,4
Murquell Pilsner,Plan B Brewery,Pilsner - Czech / Bohemian,2022-08-26,3.853,30.0,,,,4.8,,4
Ballsy,Dudar Brewery,IPA - Session,2023-04-13,3.973,20.0,"Sabro,Galaxy",,,5.6,13.5,4
Spring of Joy,Bierstaat,IPA - American,2023-04-18,3.949,30.0,"El Dorado,Idaho 7",,,6.7,,4
Export Porter 1750,Brouwerij Kees,Porter - Imperial / Double,2015-05-03,3.85,108.0,,,,6.8,,4
Catch the Wave,Midnight Project,Pale Ale - Australian,2023-04-21,3.892,40.0,"Galaxy,Vic Secret",,,5.0,,4
Imhla: Vista,Malanka,IPA - New England / Hazy,2023-04-21,4.247,30.0,Vista,"Pilsner,Wheat,Flaked Oats,Flaked Wheat",,6.2,16.0,4
Достоевский. Том 8,Brewlok,Porter - Imperial / Double Baltic,2022-12-08,4.25,,,,,6.8,,4
Yard Cat,Midnight Project,IPA - Imperial / Double,2023-04-21,4.02,50.0,,,,6.8,,4
Casual: HBC 630,Carousel Brewery,IPA - American,2023-03-22,3.941,50.0,HBC630,,,6.5,,4
Black Marble,Sullivan's Brewing Company,Stout - Irish Dry,2019-09-10,3.725,,,,,5.1,,4
Unity,"PINTA Barrel Brewing,Spartacus Brewing",Porter - Imperial / Double,2024-04-03,4.094,,,,,6.8,,4
Big Bad Wolf,Selfmade Brewery,Stout - Imperial / Double,2023-03-17,4.093,58.0,,,,6.8,,4
Perpetual Infinity,Мантра,Stout - Russian Imperial,2022-11-15,4.076,30.0,,,,6.8,,4
Stay Puft,Selfmade Brewery,Stout - Other,2023-03-27,4.107,28.0,,,,6.9,,4
Popiel: Saaz,Malanka,Lager - Dark,2023-04-14,4.04,45.0,Saaz,"Pilsner,Chocolate,Smoked Wheat Malt",,5.5,14.0,4
Maltings Irish Ale (Red Ale),Sullivan's Brewing Company,Red Ale - Irish,2016-09-10,3.68,35.0,,,,5.0,,4
Hofer,Самко,Pilsner - German,2014-02-11,2.752,,,,,4.5,,3
Maltss,Варница,Wheat Beer - Hefeweizen Light / Leicht,2015-08-30,2.744,,,,,4.7,12.0,2
Desert Snake,Midnight Project,IPA - Imperial / Double New England / Hazy,2023-04-14,,26.0,"Sabro,Citra",,,6.8,,4
Bright Queen,Selfmade Brewery,Sour - Fruited,2023-01-09,4.139,10.0,,,,5.3,,4
Sourroundings,Jungle Brewery,Sour - Fruited,2023-04-13,4.059,13.0,,,"Banana,Strawberry,Lactose",5.2,14.0,4
Синяя пчела,Салаир,Mead - Other,2019-03-12,3.314,,,,,5.0,,4
White Mood,13 Litar,IPA - White / Wheat,2023-04-12,3.773,40.0,"Citra,El Dorado","Pilsner,Wheat",,6.2,15.0,4
Hedgehog In the Fog. Citra Sabro Mosaic,Hops Brewery,IPA - New England / Hazy,2023-04-10,4.116,25.0,"Mosaic,Sabro,Citra",,,6.6,,4
Zelená Koruna Černé,Konrad,Lager - Dark,2020-03-19,3.205,20.0,,,,4.4,,4
Enamour,Jungle Brewery,Pale Ale - American,2023-04-03,4.188,50.0,"Simcoe,Idaho 7,Citra,HBC630",,,5.3,13.0,4
Dualsence,13 Litar,IPA - Imperial / Double,2023-04-05,3.853,60.0,"El Dorado,Mosaic","Pale Ale,Pilsner",,6.8,19.0,4
Eastside,13 Litar,IPA - New England / Hazy,2023-03-27,3.748,30.0,Idaho 7,"Pilsner,Wheat,Flaked Oats",,6.0,16.0,4
Stimulant,Jungle Brewery,IPA - American,2023-03-16,4.152,70.0,"Pahto,Simcoe,Idaho 7,Citra",,,6.4,14.0,4
Mlosć: Zappa,Malanka,Pale Ale - American,2023-04-07,4.047,50.0,Zappa,"Pilsner,Cara Clair",,5.2,13.8,4
